country,group,dimension,birth,death,length
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.166666672,0.166666672
USA,mixed,0,0,0.333333343,0.333333343
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,1,0.166666672,0.333333343,0.166666672
USA,mixed,2,0.5,0.666666687,0.166666687
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.166666672,0.166666672
USA,recombinant,0,0,0.333333343,0.333333343
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,1,0.166666672,0.333333343,0.166666672
USA,recombinant,2,0.5,0.666666687,0.166666687
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.166666672,0.166666672
USA,nonrecombinant,0,0,0.333333343,0.333333343
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,1,0.166666672,0.333333343,0.166666672
USA,nonrecombinant,2,0.5,0.666666687,0.166666687
